input_box_index,gt_box_index,iou
839,0,0.07420933087790717
839,1,0.0
840,0,0.014952969760919964
840,1,0.0
841,0,0.0
841,1,0.0
842,0,0.024202426759837692
842,1,0.0
843,0,0.0
843,1,0.0
844,0,0.06738789091490245
844,1,0.0
845,0,0.014372492705284288
845,1,0.0
846,0,0.0
846,1,0.0
847,0,0.02242547680819137
847,1,0.0
848,0,0.0
848,1,0.0
849,0,0.06065253923804834
849,1,0.0
850,0,0.011699759202671798
850,1,0.0
851,0,0.0
851,1,0.0
852,0,0.0
852,1,0.0
853,0,0.05400165638267032
853,1,0.0
854,0,0.009041073264891059
854,1,0.0
855,0,0.0
855,1,0.0
856,0,0.0
856,1,0.0
857,0,0.04743366325075857
857,1,0.0
858,0,0.006396324433760571
858,1,0.0
859,0,0.0
859,1,0.0
860,0,0.0
860,1,0.0
861,0,0.040947019861035994
861,1,0.0
862,0,0.003765403406137845
862,1,0.0
863,0,0.0
863,1,0.0
864,0,0.0
864,1,0.0
865,0,0.0011482020188612466
865,1,0.0
866,0,0.0
866,1,0.0
867,0,0.0
867,1,0.0
868,0,0.0
868,1,0.0
869,0,0.0
869,1,0.0
870,0,0.0
870,1,0.0
871,0,0.0
871,1,0.0
872,0,0.0
872,1,0.0
873,0,0.0
873,1,0.0
874,0,0.0
874,1,0.0
875,0,0.0
875,1,0.0
876,0,0.0
876,1,0.0
877,0,0.0
877,1,0.0
878,0,0.0
878,1,0.0
879,0,0.0
879,1,0.0
880,0,0.0
880,1,0.0
881,0,0.0
881,1,0.0
882,0,0.0
882,1,0.0
883,0,0.0
883,1,0.0
884,0,0.0
884,1,0.0
885,0,0.0
885,1,0.0
886,0,0.0
886,1,0.0
887,0,0.0
887,1,0.0
888,0,0.0
888,1,0.0
889,0,0.0
889,1,0.0
890,0,0.0
890,1,0.0
891,0,0.004803108791108838
891,1,0.0
892,0,0.0
892,1,0.0
893,0,0.0
893,1,0.0
894,0,0.0
894,1,0.0
895,0,0.012703609699115201
895,1,0.0
896,0,0.0
896,1,0.0
897,0,0.0
897,1,0.0
898,0,0.021265133722758258
898,1,0.0
899,0,0.0
899,1,0.0
900,0,0.020729334303205484
900,1,0.0
901,0,0.0
901,1,0.0
902,0,0.0
902,1,0.0
903,0,0.024940982005484114
903,1,0.0
904,0,0.0
904,1,0.0
905,0,0.028883283597768785
905,1,0.0
906,0,0.0
906,1,0.0
907,0,0.0
907,1,0.0
908,0,0.028643386897621945
908,1,0.0
909,0,0.00047726124117162345
909,1,0.0
910,0,0.03716855524142858
910,1,0.0
911,0,0.0
911,1,0.0
912,0,0.0
912,1,0.0
913,0,0.032372637234678384
913,1,0.0
914,0,0.001253419037441511
914,1,0.0
915,0,0.045588347480670956
915,1,0.0
916,0,0.0023993342698108095
916,1,0.0
917,0,0.0
917,1,0.0
918,0,0.03612902605598503
918,1,0.0
919,0,0.0020307820357915694
919,1,0.0
920,0,0.054145963266150454
920,1,0.0
921,0,0.007844401998160251
921,1,0.0
922,0,0.0
922,1,0.0
923,0,0.03991285068145792
923,1,0.0
924,0,0.0028093530455229223
924,1,0.0
925,0,0.06284481457280332
925,1,0.0
926,0,0.013348948407852154
926,1,0.0
927,0,0.0
927,1,0.0
928,0,0.043724412790044964
928,1,0.0
929,0,0.0035891348846747127
929,1,0.0
930,0,0.071688426935639
930,1,0.0
931,0,0.018913953415508642
931,1,0.0
932,0,0.0
932,1,0.0
933,0,0.04756401849990507
933,1,0.0
934,0,0.004370130380058103
934,1,0.0
935,0,0.08068044421387725
935,1,0.0
936,0,0.02454041858223604
936,1,0.0
937,0,0.0
937,1,0.0
938,0,0.051431978450363396
938,1,0.0
939,0,0.005152342367290433
939,1,0.0
940,0,0.08982463359695626
940,1,0.0
941,0,0.030229367714549763
941,1,0.0
942,0,0.0
942,1,0.0
943,0,0.05532860788568906
943,1,0.0
944,0,0.005935773690829541
944,1,0.0
945,0,0.09912489086685972
945,1,0.0
946,0,0.031447874902401314
946,1,0.0
947,0,0.0
947,1,0.0
948,0,0.05925422674074271
948,1,0.0
949,0,0.006237192417280227
949,1,0.0
950,0,0.10858524593220654
950,1,0.0
951,0,0.031447874902401314
951,1,0.0
952,0,0.0
952,1,0.0
953,0,0.06320915972854266
953,1,0.0
954,0,0.006237192417280227
954,1,0.0
955,0,0.11820986865061892
955,1,0.0
956,0,0.031447874902401314
956,1,0.0
957,0,0.0
957,1,0.0
958,0,0.06719373642980019
958,1,0.0
959,0,0.006237192417280227
959,1,0.0
960,0,0.12800307495704172
960,1,0.0
961,0,0.031447874902401314
961,1,0.0
962,0,0.0
962,1,0.0
963,0,0.07120829138447554
963,1,0.0
964,0,0.006237192417280227
964,1,0.0
965,0,0.13796933331693567
965,1,0.0
966,0,0.031447874902401314
966,1,0.0
967,0,0.0
967,1,0.0
968,0,0.07525316418540848
968,1,0.0
969,0,0.006237192417280227
969,1,0.0
970,0,0.14184664272891734
970,1,0.0
971,0,0.031447874902401314
971,1,0.0
972,0,0.0
972,1,0.0
973,0,0.07932869957407787
973,1,0.0
974,0,0.006237192417280227
974,1,0.0
975,0,0.14184664272891734
975,1,0.0
976,0,0.031447874902401314
976,1,0.0
977,0,0.0
977,1,0.0
978,0,0.08343524753854753
978,1,0.0
979,0,0.006237192417280227
979,1,0.0
980,0,0.14184664272891734
980,1,0.0
981,0,0.031447874902401314
981,1,0.0
982,0,0.0
982,1,0.0
983,0,0.08632033213170687
983,1,0.0
984,0,0.006237192417280227
984,1,0.0
985,0,0.14184664272891734
985,1,0.0
986,0,0.031447874902401314
986,1,0.0
987,0,0.0
987,1,0.0
988,0,0.08341985313971312
988,1,0.0
989,0,0.006237192417280227
989,1,0.0
990,0,0.14184664272891734
990,1,0.0
991,0,0.031447874902401314
991,1,0.0
992,0,0.0
992,1,0.0
993,0,0.07931342165213351
993,1,0.0
994,0,0.006237192417280227
994,1,0.0
995,0,0.14184664272891734
995,1,0.0
996,0,0.031447874902401314
996,1,0.0
997,0,0.0
997,1,0.0
998,0,0.07523800142340903
998,1,0.0
999,0,0.006237192417280227
999,1,0.0
1000,0,0.14184664272891734
1000,1,0.0
1001,0,0.031447874902401314
1001,1,0.0
1002,0,0.0
1002,1,0.0
1003,0,0.07119324248525474
1003,1,0.0
1004,0,0.006237192417280227
1004,1,0.0
1005,0,0.13793178583159238
1005,1,0.0
1006,0,0.031447874902401314
1006,1,0.0
1007,0,0.0
1007,1,0.0
1008,0,0.06717880011560064
1008,1,0.0
1009,0,0.006237192417280227
1009,1,0.0
1010,0,0.12796618225776168
1010,1,0.0
1011,0,0.031447874902401314
1011,1,0.0
1012,0,0.0
1012,1,0.0
1013,0,0.0631943347406542
1013,1,0.0
1014,0,0.006237192417280227
1014,1,0.0
1015,0,0.11817361375746169
1015,1,0.0
1016,0,0.031447874902401314
1016,1,0.0
1017,0,0.0
1017,1,0.0
1018,0,0.059239511839148766
1018,1,0.0
1019,0,0.006237192417280227
1019,1,0.0
1020,0,0.10854961244729612
1020,1,0.0
1021,0,0.031447874902401314
1021,1,0.0
1022,0,0.0
1022,1,0.0
1023,0,0.05531400184872099
1023,1,0.0
1024,0,0.005932845625235727
1024,1,0.0
1025,0,0.09908986294965547
1025,1,0.0
1026,0,0.031447874902401314
1026,1,0.0
1027,0,0.0
1027,1,0.0
1028,0,0.051417480074362296
1028,1,0.0
1029,0,0.005149418860718697
1029,1,0.0
1030,0,0.089790195940774
1030,1,0.0
1031,0,0.03020800430117314
1031,1,0.0
1032,0,0.0
1032,1,0.0
1033,0,0.0475496265988912
1033,1,0.0
1034,0,0.004367211421869076
1034,1,0.0
1035,0,0.08064658202358733
1035,1,0.0
1036,0,0.024519290453484496
1036,1,0.0
1037,0,0.0
1037,1,0.0
1038,0,0.0035862204642621073
1038,1,0.0
1039,0,0.07165512590647304
1039,1,0.0
1040,0,0.01889305670574001
1040,1,0.0
1041,0,0.0
1041,1,0.0
1042,0,0.0028064431523134002
1042,1,0.0
1043,0,0.062812060870206
1043,1,0.0
1044,0,0.013328279335644315
1044,1,0.0
1045,0,0.0
1045,1,0.0
1046,0,0.0020278766592446156
1046,1,0.0
1047,0,0.05411374350661653
1047,1,0.0
1048,0,0.007823956864029948
1048,1,0.0
1049,0,0.0
1049,1,0.0
1050,0,0.001250518167049307
1050,1,0.0
1051,0,0.00237910945400622
1051,1,0.0
1052,0,0.0
1052,1,0.0
1053,0,0.0004743648664589205
1053,1,0.0
1054,0,0.0
1054,1,0.0
1055,0,0.0
1055,1,0.0
1056,0,0.0
1056,1,0.0
1057,0,0.0
1057,1,0.0
1058,0,0.0
1058,1,0.0
1059,0,0.0
1059,1,0.0
1060,0,0.0
1060,1,0.0
1061,0,0.0
1061,1,0.0
1062,0,0.0
1062,1,0.0
1063,0,0.0
1063,1,0.0
1064,0,0.0
1064,1,0.0
1065,0,0.0
1065,1,0.0
1066,0,0.0
1066,1,0.0
1067,0,0.0
1067,1,0.0
1068,0,0.0
1068,1,0.0
1069,0,0.0
1069,1,0.0
1070,0,0.0
1070,1,0.0
1071,0,0.0
1071,1,0.0
1072,0,0.0
1072,1,0.0
1073,0,0.0
1073,1,0.0
1074,0,0.0
1074,1,0.0
1075,0,0.0
1075,1,0.0
1076,0,0.0
1076,1,0.0
1077,0,0.0
1077,1,0.0
1078,0,0.0
1078,1,0.0
1079,0,0.0
1079,1,0.0
1080,0,0.005932469737283624
1080,1,0.0
1081,0,0.0
1081,1,0.0
1082,0,0.0
1082,1,0.0
1083,0,0.0
1083,1,0.0
1084,0,0.0
1084,1,0.0
1085,0,0.015719687414794764
1085,1,0.0
1086,0,0.0
1086,1,0.0
1087,0,0.0
1087,1,0.0
1088,0,8.092640133180169e-05
1088,1,0.0
1089,0,0.0326131082516442
1089,1,0.0
1090,0,0.0
1090,1,0.0
1091,0,0.025699225699504336
1091,1,0.0
1092,0,0.0
1092,1,0.0
1093,0,0.004267569861595884
1093,1,0.0
1094,0,0.00037798649791149624
1094,1,0.0
1095,0,0.03832415546898507
1095,1,0.0
1096,0,0.0
1096,1,0.0
1097,0,0.03587680954193004
1097,1,0.0
1098,0,0.0
1098,1,0.0
1099,0,0.020243809669972017
1099,1,0.0
1100,0,0.0006752231220467036
1100,1,0.0
1101,0,0.04409872590155026
1101,1,0.0
1102,0,0.0021967208691367375
1102,1,0.0
1103,0,0.04625839339499102
1103,1,0.0
1104,0,0.0
1104,1,0.0
1105,0,0.03673657781498953
1105,1,0.0
1106,0,0.0009726364311360776
1106,1,0.0
1107,0,0.04993788531688956
1107,1,0.0
1108,0,0.005785362015792192
1108,1,0.0
1109,0,0.05685017283082664
1109,1,0.0
1110,0,0.0036438000633258762
1110,1,0.0
1111,0,0.053771335736021705
1111,1,0.0
1112,0,0.0012702265827654517
1112,1,0.0
1113,0,0.05584272345800863
1113,1,0.0
1114,0,0.009399795754238107
1114,1,0.0
1115,0,0.0676585968704475
1115,1,0.0
1116,0,0.01194672726871829
1116,1,0.0
1117,0,0.0713752462696448
1117,1,0.0
1118,0,0.0015679937347081166
1118,1,0.0
1119,0,0.0618143547213706
1119,1,0.0
1120,0,0.013040301155473265
1120,1,0.0
1121,0,0.07869038107777725
1121,1,0.0
1122,0,0.02038817706884772
1122,1,0.0
1123,0,0.08957731817861757
1123,1,0.0
1124,0,0.001865938044925099
1124,1,0.0
1125,0,0.06785391885803613
1125,1,0.0
1126,0,0.01670716133106357
1126,1,0.0
1127,0,0.08995252147394979
1127,1,0.0
1128,0,0.02897164520476081
1128,1,0.0
1129,0,0.10840856566829299
1129,1,0.0
1130,0,0.002164059671565441
1130,1,0.0
1131,0,0.07396258169886884
1131,1,0.0
1132,0,0.020400663506535063
1132,1,0.0
1133,0,0.10145230933244188
1133,1,0.0
1134,0,0.03770074603953322
1134,1,0.0
1135,0,0.12790218473555306
1135,1,0.0
1136,0,0.002462358772966481
1136,1,0.0
1137,0,0.08014153590477524
1137,1,0.0
1138,0,0.024121099096372528
1138,1,0.0
1139,0,0.11319734692078903
1139,1,0.0
1140,0,0.046579217632865155
1140,1,0.0
1141,0,0.1480937484596031
1141,1,0.0
1142,0,0.002760835507654132
1142,1,0.0
1143,0,0.08639200174299298
1143,1,0.0
1144,0,0.02786876378066478
1144,1,0.0
1145,0,0.12519556426030165
1145,1,0.0
1146,0,0.04848778419632079
1146,1,0.0
1147,0,0.1690214236515563
1147,1,0.0
1148,0,0.003059490034343165
1148,1,0.0
1149,0,0.09271522789048924
1149,1,0.0
1150,0,0.02931639895437988
1150,1,0.0
1151,0,0.13745523698142345
1151,1,0.0
1152,0,0.04848778419632079
1152,1,0.0
1153,0,0.19072621163873454
1153,1,0.0
1154,0,0.0033583225119374863
1154,1,0.0
1155,0,0.09911249226557953
1155,1,0.0
1156,0,0.02931639895437988
1156,1,0.0
1157,0,0.14998500535921627
1157,1,0.0
1158,0,0.04848778419632079
1158,1,0.0
1159,0,0.2132522163797264
1159,1,0.0
1160,0,0.0033706326046012295
1160,1,0.0
1161,0,0.10558510288893098
1161,1,0.0
1162,0,0.17827394311305664
1162,1,0.0
1163,0,0.02931639895437988
1163,1,0.0
1164,0,0.1627938946209838
1164,1,0.0
1165,0,0.04848778419632079
1165,1,0.0
1166,0,0.21419814998865022
1166,1,0.0
1167,0,0.0033706326046012295
1167,1,0.0
1168,0,0.11213439877516806
1168,1,0.0
1169,0,0.17827394311305664
1169,1,0.0
1170,0,0.02931639895437988
1170,1,0.0
1171,0,0.17589133662633732
1171,1,0.0
1172,0,0.04848778419632079
1172,1,0.0
1173,0,0.21419814998865022
1173,1,0.0
1174,0,0.0033706326046012295
1174,1,0.0
1175,0,0.11876175085635746
1175,1,0.0
1176,0,0.17827394311305664
1176,1,0.0
1177,0,0.02931639895437988
1177,1,0.0
1178,0,0.18100386678708372
1178,1,0.0
1179,0,0.04848778419632079
1179,1,0.0
1180,0,0.21419814998865022
1180,1,0.0
1181,0,0.0033706326046012308
1181,1,0.0
1182,0,0.12546856293870992
1182,1,0.0
1183,0,0.17827394311305664
1183,1,0.0
1184,0,0.02931639895437988
1184,1,0.0
1185,0,0.18100386678708372
1185,1,0.0
1186,0,0.04848778419632079
1186,1,0.0
1187,0,0.21419814998865033
1187,1,0.0
1188,0,0.0033706326046012308
1188,1,0.0
1189,0,0.13225627269390142
1189,1,0.0
1190,0,0.02931639895437988
1190,1,0.0
1191,0,0.18100386678708372
1191,1,0.0
1192,0,0.04848778419632079
1192,1,0.0
1193,0,0.21419814998865033
1193,1,0.0
1194,0,0.0033706326046012308
1194,1,0.0
1195,0,0.13704306160381266
1195,1,0.0
1196,0,0.02931639895437988
1196,1,0.0
1197,0,0.18100386678708372
1197,1,0.0
1198,0,0.04848778419632079
1198,1,0.0
1199,0,0.21419814998865033
1199,1,0.0
1200,0,0.0033706326046012308
1200,1,0.0
1201,0,0.13223077108280484
1201,1,0.0
1202,0,0.02931639895437988
1202,1,0.0
1203,0,0.18100386678708372
1203,1,0.0
1204,0,0.04848778419632079
1204,1,0.0
1205,0,0.21419814998865033
1205,1,0.0
1206,0,0.0033706326046012308
1206,1,0.0
1207,0,0.12544336616454016
1207,1,0.0
1208,0,0.02931639895437988
1208,1,0.0
1209,0,0.18100386678708372
1209,1,0.0
1210,0,0.04848778419632079
1210,1,0.0
1211,0,0.21419814998865033
1211,1,0.0
1212,0,0.0033706326046012308
1212,1,0.0
1213,0,0.11873685348574127
1213,1,0.0
1214,0,0.02931639895437988
1214,1,0.0
1215,0,0.18100386678708372
1215,1,0.0
1216,0,0.04848778419632079
1216,1,0.0
1217,0,0.21419814998865033
1217,1,0.0
1218,0,0.0033706326046012308
1218,1,0.0
1219,0,0.11210979550309418
1219,1,0.0
1220,0,0.02931639895437988
1220,1,0.0
1221,0,0.17584187419807223
1221,1,0.0
1222,0,0.04848778419632079
1222,1,0.0
1223,0,0.21419814998865033
1223,1,0.0
1224,0,0.0033706326046012308
1224,1,0.0
1225,0,0.10556078853498167
1225,1,0.0
1226,0,0.02931639895437988
1226,1,0.0
1227,0,0.1627455278893524
1227,1,0.0
1228,0,0.04848778419632079
1228,1,0.0
1229,0,0.21419814998865033
1229,1,0.0
1230,0,0.003357206164323824
1230,1,0.0
1231,0,0.09908846177029426
1231,1,0.0
1232,0,0.02931639895437988
1232,1,0.0
1233,0,0.14993769831544626
1233,1,0.0
1234,0,0.04848778419632079
1234,1,0.0
1235,0,0.21316650560148562
1235,1,0.0
1236,0,0.0030583743515987757
1236,1,0.0
1237,0,0.09269147631185491
1237,1,0.0
1238,0,0.02931639895437988
1238,1,0.0
1239,0,0.13740895517747734
1239,1,0.0
1240,0,0.04848778419632079
1240,1,0.0
1241,0,0.19064365392658655
1241,1,0.0
1242,0,0.002759720489185223
1242,1,0.0
1243,0,0.08636852425305566
1243,1,0.0
1244,0,0.027854716769887822
1244,1,0.0
1245,0,0.12515027472522508
1245,1,0.0
1246,0,0.04848778419632079
1246,1,0.0
1247,0,0.1689418481635624
1247,1,0.0
1248,0,0.0024612444181799664
1248,1,0.0
1249,0,0.08011832778636839
1249,1,0.0
1250,0,0.024107154330474438
1250,1,0.0
1251,0,0.1131530180823821
1251,1,0.0
1252,0,0.04654577757038515
1252,1,0.0
1253,0,0.1480169964768072
1253,1,0.0
1254,0,0.002162945979868941
1254,1,0.0
1255,0,0.07393963834245383
1255,1,0.0
1256,0,0.020386819873240515
1256,1,0.0
1257,0,0.10140891094386258
1257,1,0.0
1258,0,0.037667870927400815
1258,1,0.0
1259,0,0.12782810860544042
1259,1,0.0
1260,0,0.001864825015726937
1260,1,0.0
1261,0,0.01669341773417218
1261,1,0.0
1262,0,0.08991002454489101
1262,1,0.0
1263,0,0.028939320846222815
1263,1,0.0
1264,0,0.1083370278568481
1264,1,0.0
1265,0,0.0015668813674173214
1265,1,0.0
1266,0,0.013026656514570228
1266,1,0.0
1267,0,0.0786487578098883
1267,1,0.0
1268,0,0.02035638973886775
1268,1,0.0
1269,0,0.08950819041817905
1269,1,0.0
1270,0,0.001269114876791754
1270,1,0.0
1271,0,0.00938624900441108
1271,1,0.0
1272,0,0.06761782059669773
1272,1,0.0
1273,0,0.011915463694546076
1273,1,0.0
1274,0,0.07130840879144922
1274,1,0.0
1275,0,0.0009715253858899101
1275,1,0.0
1276,0,0.005771912107354238
1276,1,0.0
1277,0,0.003613047406019144
1277,1,0.0
1278,0,0.05370667657777754
1278,1,0.0
1279,0,0.0006741127369391992
1279,1,0.0
1280,0,0.002183366767355186
1280,1,0.0
1281,0,0.0
1281,1,0.0
1282,0,0.036673992195060644
1282,1,0.0
1283,0,0.0
1283,1,0.0
1284,0,0.0
1284,1,0.0
1285,0,0.0
1285,1,0.0
1286,0,0.0
1286,1,0.0
1287,0,0.0
1287,1,0.0
1288,0,0.0
1288,1,0.0
1289,0,0.0
1289,1,0.0
1290,0,0.0
1290,1,0.0
1291,0,0.0
1291,1,0.0
1292,0,0.0
1292,1,0.0
1293,0,0.0
1293,1,0.0
1294,0,0.0
1294,1,0.0
1295,0,0.0
1295,1,0.0
1296,0,0.0
1296,1,0.0
1297,0,0.0
1297,1,0.0
1298,0,0.0
1298,1,0.0
1299,0,0.0
1299,1,0.0
1300,0,0.0
1300,1,0.0
1301,0,0.0
1301,1,0.0
1302,0,0.0
1302,1,0.0
1303,0,0.0
1303,1,0.0
1304,0,0.0
1304,1,0.0
1305,0,0.0
1305,1,0.0
1306,0,0.0
1306,1,0.0
1307,0,0.0
1307,1,0.0
1308,0,0.007064372258645533
1308,1,0.0
1309,0,0.0
1309,1,0.0
1310,0,0.0
1310,1,0.0
1311,0,0.0
1311,1,0.0
1312,0,0.0
1312,1,0.0
1313,0,0.01875378402146558
1313,1,0.0
1314,0,0.0
1314,1,0.0
1315,0,0.0
1315,1,0.0
1316,0,0.0008407132540285689
1316,1,0.0
1317,0,0.04421610671934713
1317,1,0.0
1318,0,0.0
1318,1,0.0
1319,0,0.03071775030450922
1319,1,0.0
1320,0,0.0
1320,1,0.0
1321,0,0.004766635300568287
1321,1,0.0
1322,0,0.003937737724113665
1322,1,0.0
1323,0,0.05206145467881843
1323,1,0.0
1324,0,0.0
1324,1,0.0
1325,0,0.042966058933293576
1325,1,0.0
1326,0,0.0
1326,1,0.0
1327,0,0.0226533396658019
1327,1,0.0
1328,0,0.007053988696307725
1328,1,0.0
1329,0,0.060025581529116065
1329,1,0.0
1330,0,0.003922100934283771
1330,1,0.0
1331,0,0.05550896857439523
1331,1,0.0
1332,0,0.0
1332,1,0.0
1333,0,0.04118841914338792
1333,1,0.0
1334,0,0.010189645766892453
1334,1,0.0
1335,0,0.06811120532188658
1335,1,0.0
1336,0,0.010358517123413387
1336,1,0.0
1337,0,0.06835723739220581
1337,1,0.0
1338,0,0.004891359674111364
1338,1,0.0
1339,0,0.060407778919145255
1339,1,0.0
1340,0,0.013344890775966931
1340,1,0.0
1341,0,0.07632112767682771
1341,1,0.0
1342,0,0.016877997067729168
1342,1,0.0
1343,0,0.08152215382443835
1343,1,0.0
1344,0,0.016082585202727723
1344,1,0.0
1345,0,0.08035002514005303
1345,1,0.0
1346,0,0.016519907842599317
1346,1,0.0
1347,0,0.08465823701825022
1347,1,0.0
1348,0,0.023482159151651267
1348,1,0.0
1349,0,0.09501556966142394
1349,1,0.0
1350,0,0.02752588582830491
1350,1,0.0
1351,0,0.10105672375623424
1351,1,0.0
1352,0,0.019714883400641453
1352,1,0.0
1353,0,0.09312551196323518
1353,1,0.0
1354,0,0.030172664077128625
1354,1,0.0
1355,0,0.10884993563294035
1355,1,0.0
1356,0,0.03922987530254174
1356,1,0.0
1357,0,0.12257268971143209
1357,1,0.0
1358,0,0.022930006235220974
1358,1,0.0
1359,0,0.10172602486973552
1359,1,0.0
1360,0,0.036951216255888965
1360,1,0.0
1361,0,0.12303833972717046
1361,1,0.0
1362,0,0.051203564357196564
1362,1,0.0
1363,0,0.14494631071603858
1363,1,0.0
1364,0,0.02616546751992602
1364,1,0.0
1365,0,0.11046294555350097
1365,1,0.0
1366,0,0.04381956525701902
1366,1,0.0
1367,0,0.13759454848967678
1367,1,0.0
1368,0,0.06345638384006759
1368,1,0.0
1369,0,0.16822991052556466
1369,1,0.0
1370,0,0.02942146085469775
1370,1,0.0
1371,0,0.11933954518327249
1371,1,0.0
1372,0,0.050779507312457506
1372,1,0.0
1373,0,0.15253305157632036
1373,1,0.0
1374,0,0.06610016239543234
1374,1,0.0
1375,0,0.1924801574649611
1375,1,0.0
1376,0,0.032698182304446655
1376,1,0.0
1377,0,0.12835920036430212
1377,1,0.0
1378,0,0.05347915418259909
1378,1,0.0
1379,0,0.16786910986321146
1379,1,0.0
1380,0,0.06610016239543234
1380,1,0.0
1381,0,0.21775852491268577
1381,1,0.0
1382,0,0.03599583043840869
1382,1,0.0
1383,0,0.13752539742090694
1383,1,0.0
1384,0,0.05347915418259909
1384,1,0.0
1385,0,0.18361880744947953
1385,1,0.0
1386,0,0.06610016239543234
1386,1,0.0
1387,0,0.24413181162165107
1387,1,0.0
1388,0,0.03613208305607985
1388,1,0.0
1389,0,0.1468417368894678
1389,1,0.0
1390,0,0.2032401072169055
1390,1,0.0
1391,0,0.05347915418259909
1391,1,0.0
1392,0,0.19979910792537112
1392,1,0.0
1393,0,0.06610016239543234
1393,1,0.0
1394,0,0.24524240687216972
1394,1,0.0
1395,0,0.03613208305607985
1395,1,0.0
1396,0,0.15631193823403777
1396,1,0.0
1397,0,0.2032401072169055
1397,1,0.0
1398,0,0.05347915418259909
1398,1,0.0
1399,0,0.21642791531948802
1399,1,0.0
1400,0,0.06610016239543234
1400,1,0.0
1401,0,0.24524240687216972
1401,1,0.0
1402,0,0.03613208305607985
1402,1,0.0
1403,0,0.16593984479753376
1403,1,0.0
1404,0,0.2032401072169055
1404,1,0.0
1405,0,0.05347915418259909
1405,1,0.0
1406,0,0.22294208823214762
1406,1,0.0
1407,0,0.06610016239543234
1407,1,0.0
1408,0,0.24524240687216972
1408,1,0.0
1409,0,0.03613208305607986
1409,1,0.0
1410,0,0.1757294290023594
1410,1,0.0
1411,0,0.2032401072169055
1411,1,0.0
1412,0,0.05347915418259909
1412,1,0.0
1413,0,0.22294208823214762
1413,1,0.0
1414,0,0.06610016239543234
1414,1,0.0
1415,0,0.24524240687216983
1415,1,0.0
1416,0,0.03613208305607986
1416,1,0.0
1417,0,0.18568479781524147
1417,1,0.0
1418,0,0.05347915418259909
1418,1,0.0
1419,0,0.22294208823214762
1419,1,0.0
1420,0,0.06610016239543234
1420,1,0.0
1421,0,0.24524240687216983
1421,1,0.0
1422,0,0.03613208305607986
1422,1,0.0
1423,0,0.19273450726161265
1423,1,0.0
1424,0,0.05347915418259909
1424,1,0.0
1425,0,0.22294208823214762
1425,1,0.0
1426,0,0.06610016239543234
1426,1,0.0
1427,0,0.24524240687216983
1427,1,0.0
1428,0,0.03613208305607986
1428,1,0.0
1429,0,0.18564730498260482
1429,1,0.0
1430,0,0.05347915418259909
1430,1,0.0
1431,0,0.22294208823214762
1431,1,0.0
1432,0,0.06610016239543234
1432,1,0.0
1433,0,0.24524240687216983
1433,1,0.0
1434,0,0.03613208305607986
1434,1,0.0
1435,0,0.17569256311913417
1435,1,0.0
1436,0,0.05347915418259909
1436,1,0.0
1437,0,0.22294208823214762
1437,1,0.0
1438,0,0.06610016239543234
1438,1,0.0
1439,0,0.24524240687216983
1439,1,0.0
1440,0,0.03613208305607986
1440,1,0.0
1441,0,0.16590359026857174
1441,1,0.0
1442,0,0.05347915418259909
1442,1,0.0
1443,0,0.22294208823214762
1443,1,0.0
1444,0,0.06610016239543234
1444,1,0.0
1445,0,0.24524240687216983
1445,1,0.0
1446,0,0.03613208305607986
1446,1,0.0
1447,0,0.1562762799771662
1447,1,0.0
1448,0,0.05347915418259909
1448,1,0.0
1449,0,0.21636495611416323
1449,1,0.0
1450,0,0.06610016239543234
1450,1,0.0
1451,0,0.24524240687216983
1451,1,0.0
1452,0,0.03613208305607986
1452,1,0.0
1453,0,0.14680666031456988
1453,1,0.0
1454,0,0.05347915418259909
1454,1,0.0
1455,0,0.19973785824054469
1455,1,0.0
1456,0,0.06610016239543234
1456,1,0.0
1457,0,0.24524240687216983
1457,1,0.0
1458,0,0.035983475900699946
1458,1,0.0
1459,0,0.13749088841001747
1459,1,0.0
1460,0,0.05347915418259909
1460,1,0.0
1461,0,0.1835591985913328
1461,1,0.0
1462,0,0.06610016239543234
1462,1,0.0
1463,0,0.24403119328871703
1463,1,0.0
1464,0,0.032685906291834314
1464,1,0.0
1465,0,0.128325245252662
1465,1,0.0
1466,0,0.05347915418259909
1466,1,0.0
1467,0,0.16781107676966736
1467,1,0.0
1468,0,0.06610016239543234
1468,1,0.0
1469,0,0.2176621270445474
1469,1,0.0
1470,0,0.02940926262089913
1470,1,0.0
1471,0,0.11930613074128761
1471,1,0.0
1472,0,0.05075334213160828
1472,1,0.0
1473,0,0.15247653258017146
1473,1,0.0
1474,0,0.06610016239543234
1474,1,0.0
1475,0,0.19238771998258708
1475,1,0.0
1476,0,0.026153346328085223
1476,1,0.0
1477,0,0.11043005896955657
1477,1,0.0
1478,0,0.04379374553932032
1478,1,0.0
1479,0,0.1375394851000138
1479,1,0.0
1480,0,0.06341009324557055
1480,1,0.0
1481,0,0.16814119428834742
1481,1,0.0
1482,0,0.022917961357760502
1482,1,0.0
1483,0,0.10169365373381846
1483,1,0.0
1484,0,0.036925735204426206
1484,1,0.0
1485,0,0.1229846764274824
1485,1,0.0
1486,0,0.051158334287133636
1486,1,0.0
1487,0,0.1448610954562982
1487,1,0.0
1488,0,0.019702914119116597
1488,1,0.0
1489,0,0.030147515072128674
1489,1,0.0
1490,0,0.1087976196944217
1490,1,0.0
1491,0,0.039185669724892104
1491,1,0.0
1492,0,0.1224907722086865
